"","GEOID","NAME","variable","estimate","moe","geometry"
"1","1901590057","Amaqua township, Boone County, Iowa","B19013_001",101094,15596,list(list(c(-94.164765, -94.144601, -94.047433, -94.047474, -94.047519, -94.047648, -94.047752, -94.047718, -94.047681, -94.135122, -94.144791, -94.164602, -94.164684, -94.164717, -94.164765, 42.122807, 42.122841, 42.122914, 42.114236, 42.103297, 42.063525, 42.049049, 42.039118, 42.03459, 42.034622, 42.034652, 42.034601, 42.063558, 42.092506, 42.122807)))
"2","1901591503","Garden township, Boone County, Iowa","B19013_001",62148,13327,list(list(c(-93.815724, -93.736919, -93.698073, -93.698087, -93.698085, -93.698076, -93.698056, -93.698038, -93.698038, -93.698032, -93.702844, -93.707789, -93.737509, -93.776167, -93.795756, -93.815721, -93.815703, -93.815699, -93.815685, -93.81568, -93.815618, -93.815625, -93.815675, -93.815724, 41.950619, 41.950533, 41.950478, 41.892467, 41.888819, 41.883522, 41.877868, 41.870603, 41.870581, 41.86337, 41.863351, 41.863356, 41.863389, 41.863469, 41.863434, 41.863419, 41.867055, 41.867469, 41.874187, 
41.885197, 41.899758, 41.907043, 41.921575, 41.950619)))
"3","1901593291","Peoples township, Boone County, Iowa","B19013_001",68125,42620,list(list(c(-94.0479, -94.047847, -93.969903, -93.950415, -93.940737, -93.930985, -93.930994, -93.931093, -93.950511, -93.994234, -94.017895, -94.048029, -94.0479, 41.921101, 41.950257, 41.95032, 41.950318, 41.950379, 41.950393, 41.946904, 41.863178, 41.863113, 41.863086, 41.863114, 41.863128, 41.921101)))
"4","1901594176","Union township, Boone County, Iowa","B19013_001",111842,24219,list(list(c(-94.164565, -94.125704, -94.116481, -94.115709, -94.112203, -94.11013, -94.047847, -94.0479, -94.048029, -94.096435, -94.120566, -94.164138, -94.164386, -94.164519, -94.164565, 41.950172, 41.9502, 41.950207, 41.950209, 41.950207, 41.950212, 41.950257, 41.921101, 41.863128, 41.863162, 41.863256, 41.863244, 41.884473, 41.921213, 41.950172)))
"5","1901591002","Dodge township, Boone County, Iowa","B19013_001",83281,21142,list(list(c(-93.982052, -93.980155, -93.978377, -93.974925, -93.975587, -93.97394, -93.973023, -93.970935, -93.968219, -93.966853, -93.965733, -93.965691, -93.966225, -93.966873, -93.969711, -93.97516, -93.977596, -93.977834, -93.977344, -93.975737, -93.969964, -93.965384, -93.96281, -93.962589, -93.963565, -93.965485, -93.966824, -93.968277, -93.971127, -93.976734, -93.97877, -93.980083, -93.98122, -93.979993, -93.979146, -93.97978, -93.93158, -93.844943, -93.815729, -93.816014, -93.816028, -93.816058, 
-93.81583, -93.839154, -93.844883, -93.931662, -93.93524, -93.938118, -93.936007, -93.9348, -93.936978, -93.944221, -93.945239, -93.947314, -93.948446, -93.949524, -93.955788, -93.956008, -93.960755, -93.961859, -93.967424, -93.970786, -93.971251, -93.973806, -93.975963, -93.978849, -93.981798, -93.982419, -93.982052, 42.133772, 42.136088, 42.141222, 42.149493, 42.154149, 42.156227, 42.159187, 42.16149, 42.162725, 42.163984, 42.166655, 42.168866, 42.171984, 42.173357, 42.175249, 42.176906, 42.178962, 
42.180356, 42.182146, 42.183629, 42.184849, 42.187657, 42.190385, 42.19207, 42.193816, 42.194081, 42.1951, 42.194764, 42.19718, 42.198391, 42.197799, 42.198935, 42.201547, 42.203166, 42.205733, 42.209846, 42.209908, 42.209678, 42.209597, 42.166429, 42.159174, 42.144598, 42.123084, 42.123051, 42.12308, 42.123142, 42.123143, 42.123146, 42.123937, 42.12498, 42.127571, 42.131208, 42.132955, 42.13277, 42.131539, 42.128745, 42.123851, 42.123752, 42.1213, 42.121109, 42.121299, 42.122995, 42.123223, 42.124097, 
42.125504, 42.126938, 42.130306, 42.132271, 42.133772)))
"6","1901592832","Marcy township, Boone County, Iowa","B19013_001",82727,19954,list(list(c(-94.047681, -94.047698, -94.047681, -94.039632, -94.037771, -94.020139, -94.018232, -94.008528, -94.000231, -93.995321, -93.969646, -93.96015, -93.950806, -93.925686, -93.926729, -93.929838, -93.934511, -93.942636, -93.94427, -93.942204, -93.937548, -93.933417, -93.927808, -93.925118, -93.92227, -93.921616, -93.922586, -93.921733, -93.921779, -93.920583, -93.916793, -93.912075, -93.908506, -93.903614, -93.900224, -93.897568, -93.896139, -93.89314, -93.892471, -93.894812, -93.894223, -93.895285, 
-93.898045, -93.901674, -93.902294, -93.901364, -93.899469, -93.898175, -93.898502, -93.894895, -93.892522, -93.891946, -93.88826, -93.886067, -93.885232, -93.882177, -93.883157, -93.922327, -93.930985, -93.940737, -93.950415, -93.969903, -94.047847, -94.047681, 42.022717, 42.032354, 42.03459, 42.034605, 42.0346, 42.034584, 42.034819, 42.034881, 42.034932, 42.034733, 42.034694, 42.034707, 42.034722, 42.034861, 42.032355, 42.029647, 42.028613, 42.027959, 42.026936, 42.024959, 42.023262, 42.02298, 
42.023973, 42.023753, 42.019859, 42.017887, 42.013725, 42.010293, 42.007756, 42.006593, 42.004106, 42.00182, 42.001039, 41.998786, 41.997934, 41.994903, 41.994558, 41.996044, 41.995587, 41.990826, 41.986527, 41.981634, 41.979565, 41.978045, 41.977246, 41.974803, 41.973822, 41.971046, 41.968523, 41.963453, 41.962305, 41.960232, 41.958609, 41.95596, 41.954293, 41.952025, 41.950532, 41.950403, 41.950393, 41.950379, 41.950318, 41.95032, 41.950257, 42.022717)))
"7","1901590969","Des Moines township, Boone County, Iowa","B19013_001",58227,7545,list(list(c(-93.969948, -93.969059, -93.96499, -93.960652, -93.959115, -93.956755, -93.955618, -93.953592, -93.946893, -93.942105, -93.938188, -93.936586, -93.937059, -93.939596, -93.939385, -93.938195, -93.935529, -93.93227, -93.93065, -93.930671, -93.932586, -93.932492, -93.933445, -93.936931, -93.937997, -93.939743, -93.940122, -93.939231, -93.938118, -93.93524, -93.931662, -93.844883, -93.839154, -93.81583, -93.815974, -93.815804, -93.815407, -93.840648, -93.844469, -93.844831, -93.85397, -93.864003, 
-93.873625, -93.8932, -93.912437, -93.925686, -93.929065, -93.932599, -93.936187, -93.937416, -93.940842, -93.944229, -93.948754, -93.954247, -93.956733, -93.96142, -93.963812, -93.968042, -93.969022, -93.968582, -93.969742, -93.968911, -93.969725, -93.969948, 42.064401, 42.066552, 42.068712, 42.070218, 42.072402, 42.073532, 42.075639, 42.075539, 42.073969, 42.073979, 42.074843, 42.07577, 42.077667, 42.083524, 42.086188, 42.08765, 42.089542, 42.092815, 42.096283, 42.099288, 42.103149, 42.107192, 
42.109988, 42.112954, 42.115453, 42.117347, 42.119074, 42.121876, 42.123146, 42.123143, 42.123142, 42.12308, 42.123051, 42.123084, 42.107075, 42.106512, 42.034835, 42.03516, 42.035026, 42.035013, 42.034693, 42.034654, 42.034718, 42.034863, 42.034949, 42.034861, 42.040224, 42.042079, 42.045062, 42.046838, 42.049343, 42.049762, 42.048662, 42.044631, 42.044195, 42.044868, 42.046091, 42.049474, 42.05198, 42.054956, 42.057666, 42.059599, 42.062872, 42.064401)))
"8","1901593330","Pilot Mound township, Boone County, Iowa","B19013_001",54474,9857,list(list(c(-94.047817, -93.97978, -93.979146, -93.979993, -93.98122, -93.980083, -93.97877, -93.976734, -93.971127, -93.968277, -93.966824, -93.965485, -93.963565, -93.962589, -93.96281, -93.965384, -93.969964, -93.975737, -93.977344, -93.977834, -93.977596, -93.97516, -93.969711, -93.966873, -93.966225, -93.965691, -93.965733, -93.966853, -93.968219, -93.970935, -93.973023, -93.97394, -93.975587, -93.974925, -93.978377, -93.980155, -93.982052, -93.982419, -93.981798, -93.978849, -93.975963, -93.973806, 
-93.971251, -93.970786, -93.984089, -93.988857, -94.008348, -94.047433, -94.047817, 42.209946, 42.209846, 42.205733, 42.203166, 42.201547, 42.198935, 42.197799, 42.198391, 42.19718, 42.194764, 42.1951, 42.194081, 42.193816, 42.19207, 42.190385, 42.187657, 42.184849, 42.183629, 42.182146, 42.180356, 42.178962, 42.176906, 42.175249, 42.173357, 42.171984, 42.168866, 42.166655, 42.163984, 42.162725, 42.16149, 42.159187, 42.156227, 42.154149, 42.149493, 42.141222, 42.136088, 42.133772, 42.132271, 42.130306, 
42.126938, 42.125504, 42.124097, 42.123223, 42.122995, 42.122933, 42.122938, 42.12294, 42.122914, 42.209946)))
"9","1901594797","Yell township, Boone County, Iowa","B19013_001",59792,8124,list(list(c(-94.047752, -94.047648, -94.047519, -94.047474, -94.047433, -94.008348, -93.988857, -93.984089, -93.970786, -93.967424, -93.961859, -93.960755, -93.956008, -93.955788, -93.949524, -93.948446, -93.947314, -93.945239, -93.944221, -93.936978, -93.9348, -93.936007, -93.938118, -93.939231, -93.940122, -93.939743, -93.937997, -93.936931, -93.933445, -93.932492, -93.932586, -93.930671, -93.93065, -93.93227, -93.935529, -93.938195, -93.939385, -93.939596, -93.937059, -93.936586, -93.938188, -93.942105, 
-93.946893, -93.953592, -93.955618, -93.956755, -93.959115, -93.960652, -93.96499, -93.969059, -93.969948, -93.969725, -93.968911, -93.969742, -93.968582, -93.969022, -93.968042, -93.963812, -93.96142, -93.956733, -93.954247, -93.948754, -93.944229, -93.940842, -93.937416, -93.936187, -93.932599, -93.929065, -93.925686, -93.950806, -93.96015, -93.969646, -93.995321, -94.000231, -94.008528, -94.018232, -94.020139, -94.037771, -94.039632, -94.047681, -94.047718, -94.047752, 42.049049, 42.063525, 42.103297, 
42.114236, 42.122914, 42.12294, 42.122938, 42.122933, 42.122995, 42.121299, 42.121109, 42.1213, 42.123752, 42.123851, 42.128745, 42.131539, 42.13277, 42.132955, 42.131208, 42.127571, 42.12498, 42.123937, 42.123146, 42.121876, 42.119074, 42.117347, 42.115453, 42.112954, 42.109988, 42.107192, 42.103149, 42.099288, 42.096283, 42.092815, 42.089542, 42.08765, 42.086188, 42.083524, 42.077667, 42.07577, 42.074843, 42.073979, 42.073969, 42.075539, 42.075639, 42.073532, 42.072402, 42.070218, 42.068712, 42.066552, 
42.064401, 42.062872, 42.059599, 42.057666, 42.054956, 42.05198, 42.049474, 42.046091, 42.044868, 42.044195, 42.044631, 42.048662, 42.049762, 42.049343, 42.046838, 42.045062, 42.042079, 42.040224, 42.034861, 42.034722, 42.034707, 42.034694, 42.034733, 42.034932, 42.034881, 42.034819, 42.034584, 42.0346, 42.034605, 42.03459, 42.039118, 42.049049)))
"10","1901590756","Colfax township, Boone County, Iowa","B19013_001",53438,16864,list(list(c(-93.81565, -93.815578, -93.815407, -93.801926, -93.795685, -93.698713, -93.698728, -93.698734, -93.698745, -93.698712, -93.698693, -93.698658, -93.698163, -93.698126, -93.698073, -93.736919, -93.815724, -93.81565, 41.961484, 41.972333, 42.034835, 42.034794, 42.034787, 42.03456, 42.028771, 42.026354, 42.022767, 42.015512, 42.014576, 42.008286, 41.964954, 41.961375, 41.950478, 41.950533, 41.950619, 41.961484)))
"11","1901592094","Jackson township, Boone County, Iowa","B19013_001",113869,13249,list(list(c(-93.81583, -93.747037, -93.698654, -93.69866, -93.698625, -93.698705, -93.698713, -93.698759, -93.698713, -93.795685, -93.801926, -93.815407, -93.815804, -93.815974, -93.81583, 42.123084, 42.123052, 42.123125, 42.092472, 42.084934, 42.056211, 42.041781, 42.039384, 42.03456, 42.034787, 42.034794, 42.034835, 42.106512, 42.107075, 42.123084)))
"12","1901591029","Douglas township, Boone County, Iowa","B19013_001",66131,5980,list(list(c(-93.902513, -93.898297, -93.897796, -93.89803, -93.897486, -93.895007, -93.892401, -93.887646, -93.884771, -93.883157, -93.873617, -93.866857, -93.846338, -93.835088, -93.815724, -93.815675, -93.815625, -93.815618, -93.81568, -93.815685, -93.815699, -93.815703, -93.815721, -93.862938, -93.864648, -93.867647, -93.869054, -93.869462, -93.865779, -93.864037, -93.866643, -93.866289, -93.865394, -93.862043, -93.85965, -93.856614, -93.856948, -93.85884, -93.860969, -93.86168, -93.860125, -93.859829, 
-93.861329, -93.865744, -93.868472, -93.868934, -93.86827, -93.865403, -93.866216, -93.868322, -93.869104, -93.868498, -93.869709, -93.875227, -93.882836, -93.887322, -93.89223, -93.89881, -93.901226, -93.902809, -93.902513, 41.941681, 41.942483, 41.943271, 41.94584, 41.946934, 41.947933, 41.947614, 41.948074, 41.949306, 41.950532, 41.950552, 41.950696, 41.950638, 41.950673, 41.950619, 41.921575, 41.907043, 41.899758, 41.885197, 41.874187, 41.867469, 41.867055, 41.863419, 41.863345, 41.8647, 41.865404, 
41.866847, 41.867836, 41.871916, 41.876236, 41.878749, 41.881571, 41.882484, 41.883667, 41.885564, 41.890652, 41.892614, 41.89456, 41.896058, 41.897164, 41.899091, 41.900304, 41.903484, 41.905113, 41.910004, 41.914822, 41.915948, 41.917098, 41.918859, 41.919672, 41.921421, 41.925563, 41.927282, 41.927444, 41.929227, 41.932825, 41.936458, 41.937316, 41.938445, 41.941227, 41.941681)))
"13","1901591629","Grant township, Boone County, Iowa","B19013_001",46250,21630,list(list(c(-94.164911, -94.164791, -94.164704, -94.047817, -94.047433, -94.144601, -94.164765, -94.164845, -94.164911, 42.151607, 42.180743, 42.20992, 42.209946, 42.122914, 42.122841, 42.122807, 42.144511, 42.151607)))
"14","1901591860","Harrison township, Boone County, Iowa","B19013_001",NA,NA,list(list(c(-93.816028, -93.816014, -93.815729, -93.747148, -93.717857, -93.69839, -93.698579, -93.698569, -93.698603, -93.698654, -93.747037, -93.81583, -93.816058, -93.816028, 42.159174, 42.166429, 42.209597, 42.209429, 42.209369, 42.209339, 42.162132, 42.159496, 42.137622, 42.123125, 42.123052, 42.123084, 42.144598, 42.159174)))
"15","1901594782","Worth township, Boone County, Iowa","B19013_001",70670,12245,list(list(c(-93.942636, -93.934511, -93.929838, -93.926729, -93.925686, -93.912437, -93.8932, -93.873625, -93.864003, -93.85397, -93.844831, -93.844469, -93.840648, -93.815407, -93.815578, -93.81565, -93.815724, -93.835088, -93.846338, -93.866857, -93.873617, -93.883157, -93.882177, -93.885232, -93.886067, -93.88826, -93.891946, -93.892522, -93.894895, -93.898502, -93.898175, -93.899469, -93.901364, -93.902294, -93.901674, -93.898045, -93.895285, -93.894223, -93.894812, -93.892471, -93.89314, -93.896139, 
-93.897568, -93.900224, -93.903614, -93.908506, -93.912075, -93.916793, -93.920583, -93.921779, -93.921733, -93.922586, -93.921616, -93.92227, -93.925118, -93.927808, -93.933417, -93.937548, -93.942204, -93.94427, -93.942636, 42.027959, 42.028613, 42.029647, 42.032355, 42.034861, 42.034949, 42.034863, 42.034718, 42.034654, 42.034693, 42.035013, 42.035026, 42.03516, 42.034835, 41.972333, 41.961484, 41.950619, 41.950673, 41.950638, 41.950696, 41.950552, 41.950532, 41.952025, 41.954293, 41.95596, 41.958609, 
41.960232, 41.962305, 41.963453, 41.968523, 41.971046, 41.973822, 41.974803, 41.977246, 41.978045, 41.979565, 41.981634, 41.986527, 41.990826, 41.995587, 41.996044, 41.994558, 41.994903, 41.997934, 41.998786, 42.001039, 42.00182, 42.004106, 42.006593, 42.007756, 42.010293, 42.013725, 42.017887, 42.019859, 42.023753, 42.023973, 42.02298, 42.023262, 42.024959, 42.026936, 42.027959)))
"16","1901590150","Beaver township, Boone County, Iowa","B19013_001",106250,76064,list(list(c(-94.164602, -94.144791, -94.135122, -94.047681, -94.047698, -94.047681, -94.047847, -94.11013, -94.112203, -94.115709, -94.116481, -94.125704, -94.164565, -94.164504, -94.164563, -94.164602, 42.034601, 42.034652, 42.034622, 42.03459, 42.032354, 42.022717, 41.950257, 41.950212, 41.950207, 41.950209, 41.950207, 41.9502, 41.950172, 41.979116, 42.022539, 42.034601)))
"17","1901590489","Cass township, Boone County, Iowa","B19013_001",79191,44605,list(list(c(-93.930994, -93.930985, -93.922327, -93.883157, -93.884771, -93.887646, -93.892401, -93.895007, -93.897486, -93.89803, -93.897796, -93.898297, -93.902513, -93.902809, -93.901226, -93.89881, -93.89223, -93.887322, -93.882836, -93.875227, -93.869709, -93.868498, -93.869104, -93.868322, -93.866216, -93.865403, -93.86827, -93.868934, -93.868472, -93.865744, -93.861329, -93.859829, -93.860125, -93.86168, -93.860969, -93.85884, -93.856948, -93.856614, -93.85965, -93.862043, -93.865394, -93.866289, 
-93.866643, -93.864037, -93.865779, -93.869462, -93.869054, -93.867647, -93.864648, -93.862938, -93.89272, -93.912295, -93.921863, -93.926578, -93.931093, -93.930994, 41.946904, 41.950393, 41.950403, 41.950532, 41.949306, 41.948074, 41.947614, 41.947933, 41.946934, 41.94584, 41.943271, 41.942483, 41.941681, 41.941227, 41.938445, 41.937316, 41.936458, 41.932825, 41.929227, 41.927444, 41.927282, 41.925563, 41.921421, 41.919672, 41.918859, 41.917098, 41.915948, 41.914822, 41.910004, 41.905113, 41.903484, 
41.900304, 41.899091, 41.897164, 41.896058, 41.89456, 41.892614, 41.890652, 41.885564, 41.883667, 41.882484, 41.881571, 41.878749, 41.876236, 41.871916, 41.867836, 41.866847, 41.865404, 41.8647, 41.863345, 41.863315, 41.863245, 41.863229, 41.863215, 41.863178, 41.946904)))
